,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,x,0.9999999999704616,0.999999999679489,0.9999999994960753,0.3249824976166814,0.9999999999999989,0.9999862986464656,0.9999999438248119,0.6340346919370634,0.6193700980054746,,0.9999807994185141,0.9999993095309287,0.9995741380847762,0.9999999999932145,,0.9999934407191079,0.9999967352092016,0.9994698538220443,0.999999999124985,0.9999999997509685,0.9999999836610391,0.9999999999999994,0.9999999999999957,0.9999999468867475,0.9725727423914672,0.9999999601053264,0.42755278682489756,0.9999898428225407,0.9999999999999829,0.9999999945841407,0.8052906193936393,0.9948822396401341,0.9997355273124336,0.9421913315711078,,0.8201666717916993,0.9999999837544704,0.999999361799859,0.9998964627646505,0.9999999999423408,0.9273255298611482,0.9999996358717429,0.9999971767181322,0.9999995110029112,0.9990564535671571,0.9999267461512129,0.9999999965242928,0.9999999224646151,0.9999999008747746,0.9849472055038277,0.9999998395855376,0.999999999997161,0.9999996894224683
1,x,x,0.39479670314912735,0.29910422420195276,0.6020155077809151,0.534239093826493,0.39501836786917527,0.21026928323974392,0.21990542730208446,0.42337089367157277,,0.3539699140035373,0.40185693181974746,0.3278511069729624,0.16279311474702934,,0.38537393037639345,0.58662959115476,0.3908666019033116,0.8586643791134263,0.35621003548893354,0.21279114662915477,0.42911488591830316,0.46012646819471753,0.6816969391290445,0.4196194582173213,0.09713162074761439,0.8643261298797559,0.1647619980629701,0.5337631801081442,0.29946029854440925,0.9974766301307249,0.32873177643182666,0.19690903544235183,0.7954831507376012,,0.2776712810662397,0.4057506995559048,0.79570605516131,0.3393959629863222,0.41248691891292516,0.34826877230398645,0.7695446663074728,0.054296924525366774,0.8761946927662203,0.7221285800674655,0.9453328306681457,0.26800335235728995,0.3806429263488061,0.6508624726498855,0.3632403547622781,0.31321573877893916,0.33502611825161766,0.24870898651703888
2,x,x,x,0.9220173904031925,0.31224353401825694,0.9999895424433247,0.989018635237747,0.9999866588130997,0.968900215452979,0.9600605836335654,,0.9996825289924861,0.9932341674260377,0.06665682953247998,0.9991063862371639,,0.9992626868574974,0.8465945656417391,0.9999955134810796,0.9999772109683271,0.9999998300254771,0.9999556458512023,0.6697261885196789,0.9999931190296598,0.3637236749779881,0.9999739499379554,0.999992395083215,0.9999999999997126,0.994276560010205,0.08562380875699627,0.8155752624815882,0.9998375693036071,0.9999999999862199,0.9999115622819365,0.14752501681895425,,0.48516641756954365,0.28156100755082053,0.9865915446879767,0.9999999727878707,0.7102173215102606,0.2889488584600087,0.9976338510897969,0.9999998254600386,0.9930804323535435,1.0,0.9999725646857981,0.999999998321428,0.9913565700667459,0.9999793036279886,0.0454934649556446,0.9997173247216325,0.9999999888333013,0.9999997272173218
3,x,x,x,x,0.827285617530972,0.9861945256186351,0.7838625312828831,0.9921933924925503,0.3090806238822209,0.7479603909201841,,0.9871491217038273,0.4997971508298875,0.9960101274514361,0.9543998813914722,,0.9410128380572331,0.9928149274571352,0.9983426904790123,0.3216467190491141,0.9963898009875548,0.9562231921112256,0.9966062705880484,0.9915151224601604,0.9850561777725038,0.9501455453805601,0.9887193675036785,0.9959802619239924,0.9742708613728326,0.9085167521740015,0.9608121548835782,0.9986221406004786,0.9112221505181392,0.7687685967559176,0.9975485076392854,,0.9385921387827876,0.9037589892483349,0.9654822339384415,0.843940518073986,0.9995573789818168,0.9532458818318152,0.9999893553691831,0.9994088611594927,0.9767613726135735,0.9959883872267106,0.9827621955468019,0.9093112892442226,0.7392835257749184,0.3540144740645062,0.9436908140079596,0.9224418815605383,0.7902839196692397,0.8879271735734788
4,x,x,x,x,x,0.6652674572990578,0.4611352823853812,0.6392079093370495,0.05345593594989112,0.6281649115873166,,0.22682922585835275,0.3517661527376354,0.33975972674874877,0.06412947157797833,,0.4748505351578031,0.8057957872405532,0.5514151928654693,0.8577010392657942,0.1874769713224318,0.6973254365829717,,0.6447141960357164,0.2911180961053547,0.4694664285495147,0.26298937647578213,0.700204146254055,0.15944579871015857,0.45949959853318484,0.09969490884555554,0.7250240416423135,0.2397842352866918,0.6561958444280762,0.5812291180958746,,0.4585810595977137,0.6192841326287587,0.7473332978077947,0.450905773325801,0.6973294575978579,0.6024020879274965,0.6203478839114694,0.24872680300179528,0.6202082782800487,0.7956387518018531,0.843517632641131,0.7064504497602111,0.11572009538171235,0.34492101137437753,,0.22602048529770896,0.6967370926722487,0.10294171198563362
5,x,x,x,x,x,x,0.9888969816849594,1.0,0.9979124719141106,0.8196588378200231,,0.9999999464330166,0.9976713637095496,0.9999831722520194,0.9999985569476146,,0.19687596836386145,0.9999999902598725,0.3064481832646488,0.9999997912101786,0.9999999999265721,0.9999924771382324,0.9999896175130296,0.9999999999987719,0.00014676805001156978,3.817016538398832e-07,0.9781901523958002,1.0,3.500999858019327e-05,0.49218915550072473,0.8709016784730311,2.4083105121253112e-08,4.96083650434187e-05,0.3293100064814385,0.9487482324827822,,0.9878524538394589,0.27754139027752567,0.9999998672246011,0.9999999345862465,1.0,0.3972447037143014,0.9999997050352833,0.9924503313563391,0.9826504652184539,0.012244133115280997,0.9999999999999997,0.9210274835790516,0.9999999999344726,0.9991630008695923,0.9904873152554398,0.5992121672612334,1.0,1.0823031360018831e-10
6,x,x,x,x,x,x,x,1.0804634964500792e-11,0.9959509813288367,0.994689610377202,,0.035574897243019765,0.7754166704799439,3.14727133243764e-11,0.644993265231467,,0.4678768790960207,6.986108191942009e-09,0.9999055515455691,0.043302070299115814,1.6653345369377348e-16,3.152592566946222e-06,0.2903985959719526,0.30996681222669464,0.9999987360125313,0.27109725164069914,0.004610412144144038,2.8627233805700314e-08,0.0020429837247529226,0.005619383042891002,0.8547902718320417,0.1034444105824075,0.3763727481207406,0.26003592604254877,0.05290931918236064,,5.933676257396936e-06,0.6865326994396905,0.23377295483420768,0.017728222114391512,0.00010572511886547398,0.8454746292750065,0.25878565550413696,0.0527751326044939,0.08129341334589002,0.7619730910733421,0.06748762898004074,0.0004894469033420723,0.00139753379090507,0.9460499744926363,2.9339352067281332e-06,0.9359295823471864,0.04813764994908132,0.9709066400074484
7,x,x,x,x,x,x,x,x,0.7173498663027617,0.5287664155415647,,0.18311162244433304,0.9999653577626355,0.999133495691966,0.045116882421890214,,0.763421615455313,0.11759372056242395,0.9998970328706032,0.9192309439836404,0.003203684931062045,0.16128157671282295,0.3959757252200724,0.9455522371350873,0.9999763828440215,0.9855294425072166,0.2829230469696168,0.9997176249354661,0.9915456505767292,0.9999996583414943,0.05785210735830676,0.9824491981816516,0.9980986415643771,0.97741147241725,0.9769880104552859,,0.9999879706870338,0.35697249442811346,0.999999894222849,0.7003509086178761,3.938648971413272e-07,0.9797994307589951,0.29645935253879113,0.009368810441289732,0.16350390710856633,0.9988362519399954,0.5823684676777385,0.8994858409350549,0.0008829610317883652,0.9999999996587143,0.829364881683163,0.028208784323531022,0.000288314487970176,0.9550810199743366
8,x,x,x,x,x,x,x,x,x,0.9917100877184167,,0.6503615605681654,0.9999720750535586,0.9359521746188474,0.9995395906226429,,0.9999337006909158,0.9965418997460946,0.9997894423577172,0.9985575229862343,0.9947980173350514,0.9989948844720603,0.988810636508203,0.9993294747677708,0.9989552730105993,0.984027328192861,1.0,0.9985999256862726,0.999792573282962,0.9999782880217873,0.9951295600570733,0.9936326518617806,0.9982651639082915,0.9128874141081329,0.9956227439861761,,0.9999767321112442,0.9983764693106703,0.9901523443475313,0.9990422940183884,0.9990651060881082,0.4158647023121751,0.9929014623240283,0.504654779901643,0.9952687420462525,0.9999245109171002,0.9992522129598967,0.9996206039890737,0.9983195875577955,0.9761087468702747,0.9932748357258256,0.9913827532886798,0.985400539635978,0.9994524817685124
9,x,x,x,x,x,x,x,x,x,x,,0.4969716240535247,0.9820308313318178,0.003339907445659984,0.9815264400711461,,0.9791553895532776,0.12252383467719558,0.2189096994183669,0.9961389093151777,0.04350047266155366,0.4195071444059286,0.05444239847624249,0.06773100116886166,0.1619038998964985,0.17402428295487304,0.8072940390238442,0.20422963908081532,0.9993883809396971,0.7748154905493325,0.37510466266929066,0.07763608214116169,0.9981101920577092,0.14906260397497828,0.09209262654575384,,0.9196334900198304,0.07690683968910905,0.9416732077776631,0.576676407935274,0.33819420199443534,0.9595013507502349,0.02163991733225401,0.016945652225280994,0.47417518680908727,0.08311584873029476,0.38014893174309144,0.32766275985393734,0.8140144066413252,0.4483728339616929,0.12897586392525295,0.49473900513709207,0.4122874343842238,0.4189676951559145
10,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,x,x,x,x,x,x,x,x,x,x,x,x,0.029685828053646224,0.9990860461469169,0.052788184600597254,,1.8617496433392944e-11,0.9148652148127432,0.002488544985943919,0.00018493352134957286,0.12322539388742138,0.5859833259543228,0.005340831397992352,0.9998820971708225,0.0,3.910649581939651e-12,0.48851957351785247,0.031005969187290927,2.2956398004758682e-08,0.015342071098049415,0.001215619816192337,4.970928470404701e-06,0.0006821379161440211,0.999627804974991,3.692541880290223e-05,,0.850724644474974,0.0016404352341308215,0.92048125484593,0.054251059802877644,0.0006095421712540849,0.9524617583166555,0.3444954456147523,0.00046753186546100167,0.00019357676611875263,1.3700650802750403e-07,1.1020800616545756e-07,0.06016429165689907,0.5319006306678022,0.9997125895707404,0.779037424025391,0.25933870731046854,0.00017513974532690213,0.002073317026902999
12,x,x,x,x,x,x,x,x,x,x,x,x,x,0.9979314887168489,0.9999281912751127,,0.3423184447601545,0.7929594548483104,0.00019526403196906683,0.8254471869437712,0.17510624514922946,0.015875280780693835,0.8317411085354176,0.997480749989151,0.6304897494941563,0.0034808632284916707,0.49774418411469723,0.9913345659840271,0.04051992895892381,0.9999999789160241,0.0033167037456083848,0.5256123436799116,0.9092869575101196,0.973248428280521,0.9792301310417686,,0.9477835994833532,0.6512225465354469,0.9474187152566003,0.6592057559130617,9.063452766078228e-10,0.9870032937208776,0.5770011408201314,0.6819222347551019,0.013096663695984612,0.14868126843514629,0.2815783250024593,0.9385241724948687,0.5604279086299786,0.9824883225842991,0.4161031335575074,0.0002709463277088542,0.9999999999984847,1.184070779536306e-06
13,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.0019154387420206032,,0.00012016500552197718,0.0017701570386366994,0.011388301951345159,0.0010596223406378336,0.9930090003156526,0.00017429173671529297,0.0002133758168520461,0.0010525505933601242,1.0312147175062236e-07,3.643428503341539e-08,0.26136569961293327,0.031840628146163175,0.10824666461635268,0.3484197496848303,0.00033584583171386573,3.4721925801783904e-05,0.004780228225784777,0.1692051386350053,0.0050466608463713425,,0.11780912284598122,0.009533045173535981,0.0001605743615790134,4.1171791531624535e-08,0.28449744739245436,0.1943264066326238,5.577176387383531e-09,3.232296432731374e-07,5.247934596275261e-06,4.047768038217825e-05,0.0055366596264183054,2.3005112897989122e-07,0.11741132926433367,0.016537321555206264,0.5974586466486804,0.013041781151093113,0.00024132808284260676,0.5378509135735441
14,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,0.004823355109062344,0.07765336610137774,5.409809370038321e-05,0.017352907325253186,0.5547310644139407,0.19529143327325438,0.008284902255761617,0.12406459313771334,4.100683149593776e-05,0.0016597679223546713,0.003307940212269711,0.013602139926475743,0.3617888607017078,0.2948988364970598,0.013109462024786078,0.12444322840871569,0.026846094239420193,0.35366835268458785,0.003182942037496861,,0.19545683597532032,0.0017995408669073676,0.009121941640793718,0.06965126185735637,0.03111164924305776,0.8045387116094448,0.285795683628495,0.01167408285518906,0.15937918902822423,2.786663152626323e-05,0.003922610314946839,0.005457000011068414,0.1740933720075809,7.106640976695111e-05,0.031245350107916903,7.336268029733972e-07,0.4412176533739251,0.0326983956832374
15,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.3473877226477631,0.9110497629985975,0.9305825204810709,0.017468115780675975,0.9942253440208986,0.9999999999999993,0.9869478247982502,0.9998493437774625,0.6482882887777205,0.8652867017364178,1.340852124886993e-07,0.9987993346387847,0.9999832092075038,0.99999995543043,0.9999999995964058,0.9962178605298515,0.3198764912528802,0.7881306635450394,,0.6963689822788519,0.9922472572463006,0.9996216766059587,0.34231705644000887,0.9713525318956054,0.9772962972430849,0.08940261154344314,0.15211274902574035,0.9999862940400865,0.0008887553071816878,0.009227307909628724,0.9999999999999214,0.9947274720737819,8.697811415547818e-09,0.9977462537299933,0.9981237566926813,0.9999999998644997,0.9999999999993334
17,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.24110946338314165,0.7337573966362946,1.854738813089618e-07,0.9418135857694989,0.00015412236304468419,0.0003763911648343443,0.09797949720416221,0.015790500265137453,0.1057564903295648,0.07600906136538804,0.0684650179445696,0.7450145146459233,0.008665498893332124,0.056780177270431054,0.1329240739769295,0.09276772083724605,0.01440013962889608,,0.12342428208175737,0.09790134572875364,0.10724749126849209,0.3618950979649906,9.407439827135988e-10,0.03523533014458918,0.0027044395832591106,0.35114761224868557,0.38380195481426094,0.007847722214444908,0.006731147643283364,0.4554240497641086,0.11501028849956707,0.03909013725812138,0.0006642726463497728,0.5533186006281873,0.017887449529043364,0.9789371042399735
